id,regency_id,name
3301100,3301,Gandrungmangu,53254
3301130,3301,Jeruklegi,53252
3301121,3301,Kampung Laut,53251
3301050,3301,Karangpucung,53255
3301120,3301,Gandrungmangu,53254
3301080,3301,Kedungreja,53263
3301140,3301,Kesugihan,53274
3301180,3301,Kroya,53282
3301030,3301,Majenang,53257
3301160,3301,Maos,53272
3301200,3301,Nusawungu,53283
3301090,3301,Patimuan,53264
3301170,3301,Sampang,53273
3301070,3301,Sidareja,53261
3301020,3301,Kedungreja,53263
9402180,9402,Asologaima,99514
9402111,9402,Asolokobal,99524
9402220,9402,Bolakme,99517
9402120,9402,Hubikosi,99516
9402190,9402,Kurulu,99512
9402181,9402,Musatfak,99522
9402121,9402,Pelebaga,99519
9402183,9402,Wolo,99523
9402223,9402,Eipumek,99588
9402112,9402,Walelagama,99521
9402117,9402,Kalomdol,99581
9402110,9402,Wamena,99511
9402192,9402,Kalomdol,99581
9402221,9402,Wolo,99523
9402222,9402,Yalengga,99518
5306060,5306,Kota Atambua,85711
5306061,5306,Atambua Barat,85713
5306062,5306,Atambua Selatan,85716
5306051,5306,Kakuluk Mesak,85752
5306080,5306,Lamaknen,85731
5306081,5306,Lamaknen Selatan,85736
5306072,5306,Lasiolat,85725
5306052,5306,Nanaet Duabesi,85746
5306032,5306,Raimanuk,85755
5306071,5306,Raihat,85727
5306050,5306,Nanaet Duabesi,85746
5306070,5306,Kota Atambua,85712
1218060,1218,Bandar Khalifah,20994
1218012,1218,Bintang Bayu,20983
1218020,1218,Dolok Masihul,20991
1218040,1218,Dolok Merawan,20993
1218010,1218,Kotarih,20984
1218110,1218,Pantai Cermin,20987
1218101,1218,Pegajahan,20988
1218100,1218,Perbaungan,20986
1218081,1218,Sei Bamban,20921
1218021,1218,Serba Jadi,20985
1218011,1218,Silinda,20981
1218030,1218,Sipispis,20992
1218070,1218,Tanjung Beringin,20996
1218051,1218,Tebing Syahbandar,20652
1218050,1218,Bandar Khalifah,20994
1218090,1218,Teluk Mengkudu,20997
1905040,1905,Air Gegas,33782
1905050,1905,Lepar Pongok,33791
1905010,1905,Payung,33778
1905020,1905,Simpang Rimba,33777
1905030,1905,Toboali,33711
1905031,1905,Tukak Sadai,33784
6311030,6311,Awayan,71664
6311020,6311,Batu Mandi,71663
6311060,6311,Halong,71666
6311050,6311,Juai,71665
6311010,6311,Lampihong,71661
6311040,6311,Paringin,71611
6311041,6311,Paringin Selatan,71662
6311031,6311,Tebing Tinggi,71667
3601071,3601,Angsana,42277
3601170,3601,Banjar,42252
3601090,3601,Bojong,42274
3601190,3601,Cadasari,42251
3601121,3601,Carita,42269
3601030,3601,Cibaliung,42285
3601031,3601,Cibitung,42287
3601050,3601,Cigeulis,42282
3601131,3601,Cikedal,42266
3601040,3601,Cikeusik,42286
3601020,3601,Cimanggu,42284
3601160,3601,Cimanuk,42271
3601161,3601,Cipeucang,42272
3601101,3601,Cipeucang,42272
3601130,3601,Jiput,42263
3601171,3601,Kaduhejo,42253
3601191,3601,Karang Tanjung,42231
3601192,3601,Koroncong,42256
3601120,3601,Labuan,42264
3601181,3601,Majasari,42221
3601150,3601,Mandalawangi,42261
3601172,3601,Mekarjaya,42254
3601140,3601,Jiput,42263
3601070,3601,Munjul,42276
3601110,3601,Pagelaran,42265
3601180,3601,Pandeglang,42212
3601060,3601,Panimbang,42281
3601111,3601,Patia,42267
3601080,3601,Picung,42275
3601141,3601,Cadasari,42251
3601100,3601,Saketi,42273
3601072,3601,Sindangresmi,42278
3601061,3601,Sobang,42289
3601112,3601,Cikedal,42266
3601010,3601,Sumur,42283
1409020,1409,Bagan Sinembah,28992
1409021,1409,Simpang Kanan,28993
7303020,7303,Bantaeng,92411
7303010,7303,Bissappu,92451
7303021,7303,Eremerasa,92414
7303032,7303,Gantarang Keke,92462
7303031,7303,Pajukukang,92463
7303012,7303,Sinoa,92452
7303030,7303,Gantarang Keke,92462
7303011,7303,Uluere,92453
7104040,7104,Beo,95881
7104042,7104,Beo Selatan,95881
7104041,7104,Beo Utara,95881
7104011,7104,Damau,95873
7104060,7104,Essang,95883
7104061,7104,Essang Selatan,95883
7104070,7104,Gemeh,95886
7104010,7104,Kabaruan,95872
7104022,7104,Kalongan,95876
7104020,7104,Lirung,95871
7104030,7104,Beo Selatan,95881
7104031,7104,Melonguane Timur,95885
7104023,7104,Moronge,95875
7104080,7104,Nanusa,95884
7104052,7104,Pulutan,95882
7104050,7104,Rainis,95882
7104021,7104,Salibabu,95874
1406050,1406,Bangkinang Kota,28411
1406013,1406,Gunung Sahilan,28474
1406060,1406,Kampar,28461
1406010,1406,Kampar Kiri,28471
1406012,1406,Kampar Kiri Hilir,28475
1406011,1406,Kampar Kiri Hulu,28472
1406014,1406,Kampar Kiri Tengah,28473
1406061,1406,Kampar Timur,28457
1406063,1406,Kampar Utara,28456
1406021,1406,Koto Kampar Hulu,28454
1406081,1406,Perhentian Raja,28476
1406062,1406,Rumbio Jaya,28458
1406031,1406,Salo,28451
1406080,1406,Siak Hulu,28452
1406070,1406,Tambang,28462
1406040,1406,Tapung,28464
1406042,1406,Tapung Hilir,28466
1406041,1406,Tapung Hulu,28465
1406020,1406,XIII Koto Kampar,28453
8206011,8206,Kota Maba,97862
8206040,8206,Maba,97861
8206010,8206,Maba Selatan,97869
8206041,8206,Maba Tengah,97868
8206042,8206,Maba Utara,97868
8206030,8206,Wasile,97863
8206020,8206,Wasile Selatan,97864
8206032,8206,Wasile Tengah,97866
8206031,8206,Wasile Timur,97865
8206033,8206,Wasile Utara,97867
9111020,9111,Dataran Isim,98386
9111040,9111,Momi Waren,98388
9111030,9111,Neney,98387
9111060,9111,Oransbari,98353
9111050,9111,Ransiki,98355
7318051,7318,Bangkelekila,91845
7318010,7318,Bonggakaradeng,91872
7318021,7318,Bangkelekila,91845
7318067,7318,Kurra,91865
7318040,7318,Makale,91811
7318041,7318,Gandangbatu Sillanan,91876
7318042,7318,Makale Utara,91868
7318054,7318,Malimbong Balepe,91866
7318013,7318,Mappak,91874
7318053,7318,Masanda,91864
7318020,7318,Gandangbatu Sillanan,91876
7318012,7318,Rano,91875
7318061,7318,Rantetayo,91862
7318052,7318,Rantepao,91831
7318050,7318,Saluputi,91861
7318031,7318,Sangalla Selatan,91882
7318030,7318,Sangalla,91881
7318032,7318,Sangalla Utara,91883
7318011,7318,Simbuang,91873
3578270,3578,Asem Rowo,60182
3578280,3578,Benowo,60191
3578250,3578,Bubutan,60171
3578211,3578,Bulak,60122
3578120,3578,Dukuhpakis,60224
3578030,3578,Gayungan,60234
3578190,3578,Genteng,60271
3578100,3578,Gubeng,60281
3578060,3578,Gunung Anyar,60293
3578020,3578,Jambangan,60232
3578010,3578,Karangpilang,60221
3578210,3578,Kenjeran,60126
3578260,3578,Krembangan,60175
3578140,3578,Lakarsantri,60211
3578090,3578,Mulyorejo,60112
3578240,3578,Pabean Cantikan,60161
3578281,3578,Pakal,60196
3578070,3578,Rungkut,60295
3578141,3578,Sambikerep,60216
3578170,3578,Sawahan,60251
3578230,3578,Semampir,60151
3578220,3578,Simokerto,60141
3578160,3578,Sukomanunggal,60187
3578080,3578,Sukolilo,60117
3578200,3578,Tambaksari,60131
3578150,3578,Tandes,60185
3578180,3578,Tegalsari,60261
3578050,3578,Tenggilis Mejoyo,60291
3578130,3578,Wiyung,60227
3578040,3578,Wonocolo,60236
3578110,3578,Wonokromo,60241
1802032,1802,Air Naningan,35663
1802012,1802,Bandar Negeri Semuong,35686
1802101,1802,Bulok,35682
1802110,1802,Cukuh Balak,35683
1802042,1802,Gisting,35678
1802043,1802,Gunung Alip,35661
1802113,1802,Klumbayan Barat,35688
1802020,1802,Kota Agung,35611
1802023,1802,Kota Agung Barat,35651
1802022,1802,Kota Agung Timur,35652
1802112,1802,Cukuh Balak,35683
1802021,1802,Pematang Sawa,35692
1802050,1802,Pugung,35675
1802030,1802,Pugung,35675
1802011,1802,Klumbayan Barat,35688
1802041,1802,Klumbayan Barat,35688
1802040,1802,Talang Padang,35677
1802031,1802,Ulu Belu,35664
1802010,1802,Limau,35687
3329090,3329,Banjarharjo,52265
3329020,3329,Bantarkawung,52274
3329170,3329,Brebes,52211
3329130,3329,Bulakamba,52253
3329030,3329,Bumiayu,52273
3329160,3329,Jatibarang,52261
3329120,3329,Banjarharjo,52265
3329080,3329,Kersana,52264
3329070,3329,Larangan,52262
3329100,3329,Losari,52255
3329040,3329,Paguyangan,52276
3329010,3329,Salem,52275
3329050,3329,Sirampog,52272
3329150,3329,Songgom,52266
3329110,3329,Tanjung,52254
3329060,3329,Tonjong,52271
3329140,3329,Wanasari,52252
1175050,1175,Longkib,24885
1175020,1175,Penanggalan,24881
1175030,1175,Rundeng,24884
1175010,1175,Simpang Kiri,24882
1175040,1175,Sultan Daulat,24883
5317020,5317,Kodi,87461
5317010,5317,Kodi Bangedo,87462
5317030,5317,Kodi Utara,87464
5317080,5317,Loura,87415
5317050,5317,Wewewa Barat,87453
5317040,5317,Wewewa Selatan,87463
5317060,5317,Wewewa Timur,87452
5317070,5317,Wewewa Utara,87455
3501060,3501,Arjosari,63581
3501080,3501,Bandar,63583
3501010,3501,Donorojo,63554
3501050,3501,Kebonagung,63561
3501070,3501,Nawangan,63584
3501110,3501,Ngadirojo,63572
3501040,3501,Pacitan,63511
3501030,3501,Pringkuku,63552
3501020,3501,Punung,63553
3501120,3501,Sudimoro,63573
3501090,3501,Tegalombo,63582
3501100,3501,Tulakan,63571
1811050,1811,Mesuji,34911
1811060,1811,Mesuji Timur,34987
1811030,1811,Panca Jaya,34996
1811070,1811,Rawa Jitu Utara,34986
1811020,1811,Simpang Pematang,34998
1811040,1811,Tanjung Raya,34994
1811010,1811,Way Serdang,34999
6502100,6502,Bunyu,77281
6502010,6502,Peso,77261
6502090,6502,Sekatak,77263
6502040,6502,Tanjung Palas,77252
6502030,6502,Tanjung Palas Barat,77255
6502070,6502,Tanjung Palas Tengah,77253
6502060,6502,Tanjung Palas Timur,77256
6502080,6502,Tanjung Palas Utara,77254
6502050,6502,Tanjung Selor,77213
3403120,3403,Gedangsari,55855
3403051,3403,Girisubo,55884
3403080,3403,Karangmojo,55891
3403140,3403,Ngawen,55853
3403130,3403,Nglipar,55852
3403020,3403,Paliyan,55871
3403010,3403,Panggang,55872
3403110,3403,Patuk,55862
3403100,3403,Playen,55861
3403070,3403,Ponjong,55892
3403011,3403,Purwosari,55873
3403050,3403,Rongkop,55883
3403030,3403,Saptosari,55874
3403060,3403,Semanu,55893
3403150,3403,Semin,55854
3403041,3403,Tanjungsari,55882
3403040,3403,Tepus,55881
3403090,3403,Wonosari,55811
3527090,3527,Banyuates,69263
3527040,3527,Camplong,69281
3527070,3527,Jrengik,69272
3527101,3527,Karangpenang,69255
3527060,3527,Kedungdung,69252
3527110,3527,Ketapang,69261
3527050,3527,Omben,69291
3527021,3527,Pangarengan,69274
3527100,3527,Robatal,69254
3527030,3527,Sampang,69211
3527120,3527,Sokobanah,69262
3527010,3527,Jrengik,69272
3527080,3527,Tambelangan,69253
3527020,3527,Torjun,69271
1201061,1201,Bawolato,22876
1201132,1201,Botomuzoi,22859
1201070,1201,Gido,22871
1201130,1201,Hiliduho,22854
1201082,1201,Somolo-Molo,22878
1201062,1201,Bawolato,22876
9108071,9108,Kepulauan Ayau,98488
9108035,9108,Batanta Selatan,98498
9108036,9108,Batanta Utara,98498
9108070,9108,Ayau,98488
9108023,9108,Kepulauan Sembilan,98493
9108021,9108,Kofiau,98494
9108043,9108,Kota Waisai,98489
9108042,9108,Meos Mansar,98485
9108012,9108,Misool Barat,98491
9108011,9108,Misool Selatan,98492
9108022,9108,Misool Selatan,98492
9108034,9108,Salawati Barat,98497
9108033,9108,Salawati Barat,98497
9108031,9108,Salawati Utara,98497
9108062,9108,Supnin,98487
9108041,9108,Teluk Mayalibit,98486
9108044,9108,Tiplol Mayalibit,98486
9108050,9108,Waigeo Barat,98482
9108051,9108,Waigeo Barat Kepulauan,98485
9108040,9108,Waigeo Selatan,98482
9108080,9108,Waigeo Timur,98481
9108060,9108,Waigeo Utara,98481
8207040,8207,Morotai Jaya,97774
8207010,8207,Morotai Selatan,97771
8207030,8207,Morotai Selatan Barat,97773
8207020,8207,Morotai Timur,97775
8207050,8207,Morotai Utara,97772
1219050,1219,Air Putih,21656
1219040,1219,Air Putih,21656
1219070,1219,Medang Deras,21658
1219010,1219,Air Putih,21656
1219060,1219,Sei Suka,21657
1219030,1219,Sei Balai,21652
1219020,1219,Lima Puluh,21655
3202121,3202,Bantargadung,43363
3202261,3202,Bojonggenteng,43353
3202212,3202,Caringin,43344
3202221,3202,Ciambar,43352
3202210,3202,Cibadak,43351
3202031,3202,Cibitung,43372
3202211,3202,Cicantayan,43345
3202230,3202,Cicurug,43359
3202081,3202,Cidadap,43383
3202240,3202,Cidahu,43358
3202070,3202,Cidolog,43384
3202010,3202,Ciemas,43377
3202291,3202,Cikakak,43365
3202140,3202,Caringin,43344
3202280,3202,Cikidang,43367
3202041,3202,Cimanggu,43388
3202020,3202,Ciracap,43376
